id,monkey_id,iop,icp,torch_present,scan_shape,constructed_filepath,training,oct_present,tiff_present,original scan folder (OCT),original scan folder (tiff),original scan file,scan date,scan time,eyeball (od or os),scan area,scan notes,handler,eric notes,exists
906,8,15.2,24.5,TRUE,"[400, 400, 1024]",monkey_8_5.26.16/raw/acute2_OD_V_3x3_0_0000687.OCT,TRUE,acute2_OD_V_3x3_0_0000687.OCT,,monkey_8_5.26.16/raw,,687,5/26/16,3:11:00,OD,3x3,,farris,,TRUE
907,8,15.2,24.5,FALSE,"[600, 100, 1024]",monkey_8_5.26.16/raw/acute2_OD_V_1x3_0_0000692.OCT,TRUE,acute2_OD_V_1x3_0_0000692.OCT,,monkey_8_5.26.16/raw,,692,5/26/16,,OD,3x3,,farris,,TRUE
908,8,15.2,24.5,FALSE,"[600, 100, 1024]",monkey_8_5.26.16/raw/acute2_OD_V_1x3_0_0000697.OCT,TRUE,acute2_OD_V_1x3_0_0000697.OCT,,monkey_8_5.26.16/raw,,697,5/26/16,3:12:00,OD,3x3,,farris,,TRUE
909,8,30.3,25.5,TRUE,"[400, 400, 1024]",monkey_8_5.26.16/raw/acute2_OD_V_3x3_0_0000737.OCT,TRUE,acute2_OD_V_3x3_0_0000737.OCT,,monkey_8_5.26.16/raw,,737,5/26/16,3:30:00,OD,5x5,,farris,,TRUE
910,8,30.3,25.5,FALSE,,monkey_8_5.26.16/raw/acute2_OD_V_3x3_0_0000742.OCT,TRUE,acute2_OD_V_3x3_0_0000742.OCT,,monkey_8_5.26.16/raw,,742,5/26/16,3:30:00,OD,3x3,,farris,,TRUE
911,8,30.3,25.5,FALSE,"[600, 100, 1024]",monkey_8_5.26.16/raw/acute2_OD_V_1x3_0_0000747.OCT,TRUE,acute2_OD_V_1x3_0_0000747.OCT,,monkey_8_5.26.16/raw,,747,5/26/16,,OD,3x3,,farris,,TRUE
912,8,30.3,25,FALSE,"[600, 100, 1024]",monkey_8_5.26.16/raw/acute2_OD_V_1x3_0_0000752.OCT,TRUE,acute2_OD_V_1x3_0_0000752.OCT,,monkey_8_5.26.16/raw,,752,5/26/16,3:31:00,OD,3x3,,farris,,TRUE
913,8,40.3,25,TRUE,"[400, 400, 1024]",monkey_8_5.26.16/raw/acute2_OD_V_3x3_0_0000792.OCT,TRUE,acute2_OD_V_3x3_0_0000792.OCT,,monkey_8_5.26.16/raw,,792,5/26/16,3:51:00,OD,5x5,,farris,,TRUE
914,8,40.3,25,TRUE,"[400, 400, 1024]",monkey_8_5.26.16/raw/acute2_OD_V_3x3_0_0000797.OCT,TRUE,acute2_OD_V_3x3_0_0000797.OCT,,monkey_8_5.26.16/raw,,797,5/26/16,,OD,3x3,,farris,,TRUE
915,8,40.3,25,FALSE,"[600, 100, 1024]",monkey_8_5.26.16/raw/acute2_OD_V_1x3_0_0000802.OCT,TRUE,acute2_OD_V_1x3_0_0000802.OCT,,monkey_8_5.26.16/raw,,802,5/26/16,3:52:00,OD,3x3,,farris,,TRUE
916,8,40.3,25,FALSE,"[600, 100, 1024]",monkey_8_5.26.16/raw/acute2_OD_V_1x3_0_0000807.OCT,TRUE,acute2_OD_V_1x3_0_0000807.OCT,,monkey_8_5.26.16/raw,,807,5/26/16,3:53:00,OD,3x3,,farris,,TRUE
917,8,8.4,25,TRUE,"[400, 400, 1024]",monkey_8_5.26.16/raw/acute2_OD_V_3x3_0_0000847.OCT,TRUE,acute2_OD_V_3x3_0_0000847.OCT,,monkey_8_5.26.16/raw,,847,5/26/16,4:10:00,OD,5x5,,farris,,TRUE
918,8,8.4,25,TRUE,"[400, 400, 1024]",monkey_8_5.26.16/raw/acute2_OD_V_3x3_0_0000852.OCT,TRUE,acute2_OD_V_3x3_0_0000852.OCT,,monkey_8_5.26.16/raw,,852,5/26/16,4:10:00,OD,3x3,,farris,,TRUE
919,8,8.4,25,FALSE,"[600, 100, 1024]",monkey_8_5.26.16/raw/acute2_OD_V_1x3_0_0000857.OCT,TRUE,acute2_OD_V_1x3_0_0000857.OCT,,monkey_8_5.26.16/raw,,857,5/26/16,,OD,3x3,,farris,,TRUE
920,8,8.4,25,FALSE,"[600, 100, 1024]",monkey_8_5.26.16/raw/acute2_OD_V_1x3_0_0000862.OCT,TRUE,acute2_OD_V_1x3_0_0000862.OCT,,monkey_8_5.26.16/raw,,862,5/26/16,4:12:00,OD,3x3,,farris,,TRUE
921,8,15.3,35,TRUE,"[400, 400, 1024]",monkey_8_5.26.16/raw/acute2_OD_V_3x3_0_0000902.OCT,TRUE,acute2_OD_V_3x3_0_0000902.OCT,,monkey_8_5.26.16/raw,,902,5/26/16,4:31:00,OD,5x5,,farris,,TRUE
922,8,15.3,35,TRUE,"[400, 400, 1024]",monkey_8_5.26.16/raw/acute2_OD_V_3x3_0_0000907.OCT,TRUE,acute2_OD_V_3x3_0_0000907.OCT,,monkey_8_5.26.16/raw,,907,5/26/16,4:31:00,OD,3x3,,farris,,TRUE
923,8,15.3,35,FALSE,"[600, 100, 1024]",monkey_8_5.26.16/raw/acute2_OD_V_1x3_0_0000912.OCT,TRUE,acute2_OD_V_1x3_0_0000912.OCT,,monkey_8_5.26.16/raw,,912,5/26/16,,OD,3x3,,farris,,TRUE
924,8,15.3,35,FALSE,"[600, 100, 1024]",monkey_8_5.26.16/raw/acute2_OD_V_1x3_0_0000917.OCT,TRUE,acute2_OD_V_1x3_0_0000917.OCT,,monkey_8_5.26.16/raw,,917,5/26/16,4:33:00,OD,3x3,,farris,,TRUE
925,8,29.4,35,TRUE,"[400, 400, 1024]",monkey_8_5.26.16/raw/acute2_OD_V_3x3_0_0000957.OCT,TRUE,acute2_OD_V_3x3_0_0000957.OCT,,monkey_8_5.26.16/raw,,957,5/26/16,4:50:00,OD,5x5,,farris,,TRUE
926,8,29.4,35,TRUE,"[400, 400, 1024]",monkey_8_5.26.16/raw/ACUTE2_OD_V_3X3_0_REGAVG0000962.OCT,TRUE,ACUTE2_OD_V_3X3_0_REGAVG0000962.OCT,,monkey_8_5.26.16/raw,,962,5/26/16,4:51:00,OD,3x3,,farris,,TRUE
927,8,29.4,35,FALSE,"[600, 100, 1024]",monkey_8_5.26.16/raw/acute2_OD_V_1x3_0_0000967.OCT,TRUE,acute2_OD_V_1x3_0_0000967.OCT,,monkey_8_5.26.16/raw,,967,5/26/16,,OD,3x3,,farris,,TRUE
928,8,29.4,35,FALSE,"[600, 100, 1024]",monkey_8_5.26.16/raw/acute2_OD_V_1x3_0_0000972.OCT,TRUE,acute2_OD_V_1x3_0_0000972.OCT,,monkey_8_5.26.16/raw,,972,5/26/16,4:53:00,OD,3x3,,farris,,TRUE
929,8,40.5,35.7,TRUE,"[400, 400, 1024]",monkey_8_5.26.16/raw/acute2_OD_V_3x3_0_0001012.OCT,TRUE,acute2_OD_V_3x3_0_0001012.OCT,,monkey_8_5.26.16/raw,,1012,5/26/16,5:13:00,OD,5x5,,farris,,TRUE
930,8,40.5,35.7,TRUE,"[400, 400, 1024]",monkey_8_5.26.16/raw/acute2_OD_V_3x3_0_0001017.OCT,TRUE,acute2_OD_V_3x3_0_0001017.OCT,,monkey_8_5.26.16/raw,,1017,5/26/16,5:14:00,OD,3x3,,farris,,TRUE
931,8,40.5,35.7,FALSE,"[600, 100, 1024]",monkey_8_5.26.16/raw/acute2_OD_V_1x3_0_0001022.OCT,TRUE,acute2_OD_V_1x3_0_0001022.OCT,,monkey_8_5.26.16/raw,,1022,5/26/16,,OD,3x3,,farris,,TRUE
932,8,40.5,35.7,FALSE,"[600, 100, 1024]",monkey_8_5.26.16/raw/acute2_OD_V_1x3_0_0001027.OCT,TRUE,acute2_OD_V_1x3_0_0001027.OCT,,monkey_8_5.26.16/raw,,1027,5/26/16,5:15:00,OD,3x3,,farris,,TRUE
933,8,8.3,35,TRUE,"[400, 400, 1024]",monkey_8_5.26.16/raw/acute2_OD_V_3x3_0_0001067.OCT,TRUE,acute2_OD_V_3x3_0_0001067.OCT,,monkey_8_5.26.16/raw,,1067,5/26/16,5:34:00,OD,5x5,,farris,,TRUE
934,8,8.3,35,TRUE,"[400, 400, 1024]",monkey_8_5.26.16/raw/acute2_OD_V_3x3_0_0001072.OCT,TRUE,acute2_OD_V_3x3_0_0001072.OCT,,monkey_8_5.26.16/raw,,1072,5/26/16,5:34:00,OD,3x3,,farris,,TRUE
935,8,8.3,35,FALSE,"[600, 100, 1024]",monkey_8_5.26.16/raw/acute2_OD_V_1x3_0_0001077.OCT,TRUE,acute2_OD_V_1x3_0_0001077.OCT,,monkey_8_5.26.16/raw,,1077,5/26/16,,OD,3x3,,farris,,TRUE
936,8,8.3,35,FALSE,"[600, 100, 1024]",monkey_8_5.26.16/raw/acute2_OD_V_1x3_0_0001082.OCT,TRUE,acute2_OD_V_1x3_0_0001082.OCT,,monkey_8_5.26.16/raw,,1082,5/26/16,5:35:00,OD,3x3,,farris,,TRUE
937,9,15.8,8.5,TRUE,"[400, 400, 1024]",monkey_9_5.31.16_chronic/raw/monkey_OD_V_6x6_0_0002565.OCT,TRUE,monkey_OD_V_6x6_0_0002565.OCT,,monkey_9_5.31.16_chronic/raw,,2565,5/31/16,10:58:00,OD,6x6,,farris,,TRUE
938,9,15.7,8.5,TRUE,"[400, 400, 1024]",monkey_9_5.31.16_chronic/raw/monkey_OD_V_5x5_0_0002604.OCT,TRUE,monkey_OD_V_5x5_0_0002604.OCT,,monkey_9_5.31.16_chronic/raw,,2604,5/31/16,11:44:00,OD,5x5,,farris,,TRUE
939,9,30.4,9.5,TRUE,"[400, 400, 1024]",monkey_9_5.31.16_chronic/raw/monkey_OD_V_6x6_0_0002620.OCT,TRUE,monkey_OD_V_6x6_0_0002620.OCT,,monkey_9_5.31.16_chronic/raw,,2620,5/31/16,11:59:00,OD,6x6,,farris,,TRUE
940,9,30.4,8.1,TRUE,"[400, 400, 1024]",monkey_9_5.31.16_chronic/raw/monkey_OD_V_5x5_0_0002687.OCT,TRUE,monkey_OD_V_5x5_0_0002687.OCT,,monkey_9_5.31.16_chronic/raw,,2687,5/31/16,12:22:00,OD,5x5,,farris,,TRUE
941,9,40.5,10.5,TRUE,"[400, 400, 1024]",monkey_9_5.31.16_chronic/raw/monkey_OD_V_6x6_0_0002706.OCT,TRUE,monkey_OD_V_6x6_0_0002706.OCT,,monkey_9_5.31.16_chronic/raw,,2706,5/31/16,12:36:00,OD,6x6,,farris,,TRUE
942,9,40.4,8.5,TRUE,"[400, 400, 1024]",monkey_9_5.31.16_chronic/raw/monkey_OD_V_5x5_0_0002755.OCT,TRUE,monkey_OD_V_5x5_0_0002755.OCT,,monkey_9_5.31.16_chronic/raw,,2755,5/31/16,12:44:00,OD,5x5,,farris,,TRUE
943,9,8.4,10.6,TRUE,"[400, 400, 1024]",monkey_9_5.31.16_chronic/raw/monkey_OD_V_6x6_0_0002775.OCT,TRUE,monkey_OD_V_6x6_0_0002775.OCT,,monkey_9_5.31.16_chronic/raw,,2775,5/31/16,12:58:00,OD,6x6,,farris,,TRUE
944,9,8.4,9.5,TRUE,"[400, 400, 1024]",monkey_9_5.31.16_chronic/raw/monkey_OD_V_5x5_0_0002824.OCT,TRUE,monkey_OD_V_5x5_0_0002824.OCT,,monkey_9_5.31.16_chronic/raw,,2824,5/31/16,1:06:00,OD,5x5,,farris,,TRUE
945,9,8.4,8.8,TRUE,"[400, 400, 1024]",monkey_9_5.31.16_chronic/raw/monkey_OD_V_3x3_0_0002829.OCT,TRUE,monkey_OD_V_3x3_0_0002829.OCT,,monkey_9_5.31.16_chronic/raw,,2829,5/31/16,,OD,3x3,,farris,,TRUE
946,9,15.3,25.2,TRUE,"[400, 400, 1024]",monkey_9_5.31.16_chronic/raw/monkey_OD_V_6x6_0_0002854.OCT,TRUE,monkey_OD_V_6x6_0_0002854.OCT,,monkey_9_5.31.16_chronic/raw,,2854,5/31/16,3:05:00,OD,6x6,,farris,,TRUE
947,9,15.3,24,TRUE,"[400, 400, 1024]",monkey_9_5.31.16_chronic/raw/monkey_OD_V_5x5_0_0002903.OCT,TRUE,monkey_OD_V_5x5_0_0002903.OCT,,monkey_9_5.31.16_chronic/raw,,2903,5/31/16,3:23:00,OD,5x5,,farris,,TRUE
948,9,15.3,24.4,TRUE,"[400, 400, 1024]",monkey_9_5.31.16_chronic/raw/monkey_OD_V_3x3_0_0002908.OCT,TRUE,monkey_OD_V_3x3_0_0002908.OCT,,monkey_9_5.31.16_chronic/raw,,2908,5/31/16,3:24:00,OD,3x3,,farris,,TRUE
949,9,15.3,24.4,TRUE,"[400, 400, 1024]",monkey_9_5.31.16_chronic/raw/monkey_OD_V_3x3_0_0002913.OCT,TRUE,monkey_OD_V_3x3_0_0002913.OCT,,monkey_9_5.31.16_chronic/raw,,2913,5/31/16,,OD,3x3,,farris,,TRUE
950,9,15.3,24.2,TRUE,"[400, 400, 1024]",monkey_9_5.31.16_chronic/raw/monkey_OD_V_3x3_0_0002918.OCT,TRUE,monkey_OD_V_3x3_0_0002918.OCT,,monkey_9_5.31.16_chronic/raw,,2918,5/31/16,,OD,3x3,,farris,,TRUE
951,9,31,24,TRUE,"[400, 400, 1024]",monkey_9_5.31.16_chronic/raw/monkey_OD_V_6x6_0_0002923.OCT,TRUE,monkey_OD_V_6x6_0_0002923.OCT,,monkey_9_5.31.16_chronic/raw,,2923,5/31/16,3:28:00,OD,6x6,,farris,,TRUE
952,9,30.7,24,TRUE,"[400, 400, 1024]",monkey_9_5.31.16_chronic/raw/monkey_OD_V_5x5_0_0002972.OCT,TRUE,monkey_OD_V_5x5_0_0002972.OCT,,monkey_9_5.31.16_chronic/raw,,2972,5/31/16,3:45:00,OD,5x5,,farris,,TRUE
953,9,30.7,24,TRUE,"[400, 400, 1024]",monkey_9_5.31.16_chronic/raw/monkey_OD_V_3x3_0_0002977.OCT,TRUE,monkey_OD_V_3x3_0_0002977.OCT,,monkey_9_5.31.16_chronic/raw,,2977,5/31/16,3:45:00,OD,3x3,,farris,,TRUE
954,9,30.7,24,TRUE,"[400, 400, 1024]",monkey_9_5.31.16_chronic/raw/monkey_OD_V_3x3_0_0002982.OCT,TRUE,monkey_OD_V_3x3_0_0002982.OCT,,monkey_9_5.31.16_chronic/raw,,2982,5/31/16,,OD,3x3,,farris,,TRUE
955,9,30.7,24,TRUE,"[400, 400, 1024]",monkey_9_5.31.16_chronic/raw/monkey_OD_V_3x3_0_0002987.OCT,TRUE,monkey_OD_V_3x3_0_0002987.OCT,,monkey_9_5.31.16_chronic/raw,,2987,5/31/16,3:47:00,OD,3x3,,farris,,TRUE
956,9,40.7,23.6,TRUE,"[400, 400, 1024]",monkey_9_5.31.16_chronic/raw/monkey_OD_V_6x6_0_0002992.OCT,TRUE,monkey_OD_V_6x6_0_0002992.OCT,,monkey_9_5.31.16_chronic/raw,,2992,5/31/16,3:58:00,OD,6x6,,farris,,TRUE
957,9,40.7,23.9,TRUE,"[400, 400, 1024]",monkey_9_5.31.16_chronic/raw/monkey_OD_V_5x5_0_0003041.OCT,TRUE,monkey_OD_V_5x5_0_0003041.OCT,,monkey_9_5.31.16_chronic/raw,,3041,5/31/16,4:06:00,OD,5x5,,farris,,TRUE
958,9,40.7,24,TRUE,"[400, 400, 1024]",monkey_9_5.31.16_chronic/raw/monkey_OD_V_3x3_0_0003046.OCT,TRUE,monkey_OD_V_3x3_0_0003046.OCT,,monkey_9_5.31.16_chronic/raw,,3046,5/31/16,4:09:00,OD,3x3,,farris,,TRUE
959,9,8.5,24.5,TRUE,"[400, 400, 1024]",monkey_9_5.31.16_chronic/raw/monkey_OD_V_6x6_0_0003061.OCT,TRUE,monkey_OD_V_6x6_0_0003061.OCT,,monkey_9_5.31.16_chronic/raw,,3061,5/31/16,4:22:00,OD,6x6,,farris,,TRUE
960,9,15.6,35,TRUE,"[400, 400, 1024]",monkey_9_5.31.16_chronic/raw/monkey_OD_V_6x6_0_0003130.OCT,TRUE,monkey_OD_V_6x6_0_0003130.OCT,,monkey_9_5.31.16_chronic/raw,,3130,5/31/16,4:48:00,OD,6x6,,farris,,TRUE
961,9,15.6,33.5,FALSE,,,FALSE,FALSE,,monkey_9_5.31.16_chronic/raw,,3179,5/31/16,4:58:00,OD,5x5,,farris,,FALSE
962,9,30.9,34,TRUE,"[400, 400, 1024]",monkey_9_5.31.16_chronic/raw/monkey_OD_V_6x6_0_0003199.OCT,TRUE,monkey_OD_V_6x6_0_0003199.OCT,,monkey_9_5.31.16_chronic/raw,,3199,5/31/16,5:11:00,OD,6x6,,farris,,TRUE
963,9,30.8,33.5,TRUE,"[400, 400, 1024]",monkey_9_5.31.16_chronic/raw/monkey_OD_V_5x5_0_0003248.OCT,TRUE,monkey_OD_V_5x5_0_0003248.OCT,,monkey_9_5.31.16_chronic/raw,,3248,5/31/16,5:20:00,OD,5x5,,farris,,TRUE
964,9,30.8,34,TRUE,"[400, 400, 1024]",monkey_9_5.31.16_chronic/raw/monkey_OD_V_3x3_0_0003253.OCT,TRUE,monkey_OD_V_3x3_0_0003253.OCT,,monkey_9_5.31.16_chronic/raw,,3253,5/31/16,5:21:00,OD,3x3,,farris,,TRUE
965,9,40.9,33.5,TRUE,"[400, 400, 1024]",monkey_9_5.31.16_chronic/raw/monkey_OD_V_6x6_0_0003268.OCT,TRUE,monkey_OD_V_6x6_0_0003268.OCT,,monkey_9_5.31.16_chronic/raw,,3268,5/31/16,5:34:00,OD,6x6,,farris,,TRUE
966,9,40.9,34,TRUE,"[400, 400, 1024]",monkey_9_5.31.16_chronic/raw/monkey_OD_V_5x5_0_0003317.OCT,TRUE,monkey_OD_V_5x5_0_0003317.OCT,,monkey_9_5.31.16_chronic/raw,,3317,5/31/16,5:42:00,OD,5x5,,farris,,TRUE
967,9,8.1,34,TRUE,"[400, 400, 1024]",monkey_9_5.31.16_chronic/raw/monkey_OD_V_6x6_0_0003340.OCT,TRUE,monkey_OD_V_6x6_0_0003340.OCT,,monkey_9_5.31.16_chronic/raw,,3340,5/31/16,5:56:00,OD,6x6,,farris,,TRUE
968,9,8.2,34,TRUE,"[400, 400, 1024]",monkey_9_5.31.16_chronic/raw/monkey_OD_V_5x5_0_0003389.OCT,TRUE,monkey_OD_V_5x5_0_0003389.OCT,,monkey_9_5.31.16_chronic/raw,,3389,5/31/16,6:06:00,OD,5x5,,farris,,TRUE
969,9,8.2,34,TRUE,"[400, 400, 1024]",monkey_9_5.31.16_chronic/raw/monkey_OD_V_3x3_0_0003394.OCT,TRUE,monkey_OD_V_3x3_0_0003394.OCT,,monkey_9_5.31.16_chronic/raw,,3394,5/31/16,6:07:00,OD,3x3,,farris,,TRUE
970,9,8.2,34,TRUE,"[400, 400, 1024]",monkey_9_5.31.16_chronic/raw/monkey_OD_V_3x3_0_0003399.OCT,TRUE,monkey_OD_V_3x3_0_0003399.OCT,,monkey_9_5.31.16_chronic/raw,,3399,5/31/16,,OD,3x3,,farris,,TRUE
971,9,8.2,34,FALSE,,monkey_9_5.31.16_chronic/raw/monkey_OD_V_3x3_0_0003404.OCT,TRUE,monkey_OD_V_3x3_0_0003404.OCT,,monkey_9_5.31.16_chronic/raw,,3404,5/31/16,6:09:00,OD,3x3,,farris,,TRUE
972,10,,,FALSE,,monkey_10_6.27.16/raw/acute3_OD_V_12x12_0_0000002.OCT,TRUE,acute3_OD_V_12x12_0_0000002.OCT,,monkey_10_6.27.16/raw,,2,6/27/16,,OD,12x12,,nasser,,TRUE
973,10,,,TRUE,"[400, 400, 1024]",monkey_10_6.27.16/raw/acute3_OD_V_12x12_0_0000006.OCT,TRUE,acute3_OD_V_12x12_0_0000006.OCT,,monkey_10_6.27.16/raw,,6,6/27/16,,OD,12x12,,nasser,,TRUE
974,10,,,TRUE,"[400, 400, 1024]",monkey_10_6.27.16/raw/acute3_OD_V_6x6_0_0000010.OCT,TRUE,acute3_OD_V_6x6_0_0000010.OCT,,monkey_10_6.27.16/raw,,10,6/27/16,,OD,6x6,,nasser,,TRUE
975,10,,,TRUE,"[400, 400, 1024]",monkey_10_6.27.16/raw/acute3_OD_V_6x6_0_0000014.OCT,TRUE,acute3_OD_V_6x6_0_0000014.OCT,,monkey_10_6.27.16/raw,,14,6/27/16,,OD,6x6,,nasser,,TRUE
976,10,,,FALSE,,monkey_10_6.27.16/raw/acute3_OD_V_3x3_0_0000018.OCT,TRUE,acute3_OD_V_3x3_0_0000018.OCT,,monkey_10_6.27.16/raw,,18,6/27/16,,OD,,,nasser,,TRUE
977,10,,,TRUE,"[200, 200, 1024]",monkey_10_6.27.16/raw/acute3_OD_V_2x2_0_0000022.OCT,TRUE,acute3_OD_V_2x2_0_0000022.OCT,,monkey_10_6.27.16/raw,,22,6/27/16,,OD,,,nasser,,TRUE
978,10,,,FALSE,"[120, 184, 1024]",monkey_10_6.27.16/raw/acute3_OD_V_7x6_0_0000026.OCT,TRUE,acute3_OD_V_7x6_0_0000026.OCT,,monkey_10_6.27.16/raw,,26,6/27/16,,OD,,,nasser,,TRUE
979,10,,,FALSE,"[600, 200, 1024]",monkey_10_6.27.16/raw/acute3_OD_V_2x6_0_0000030.OCT,TRUE,acute3_OD_V_2x6_0_0000030.OCT,,monkey_10_6.27.16/raw,,30,6/27/16,,OD,,,nasser,,TRUE
980,10,,,FALSE,"[600, 200, 1024]",monkey_10_6.27.16/raw/acute3_OD_V_2x6_0_0000034.OCT,TRUE,acute3_OD_V_2x6_0_0000034.OCT,,monkey_10_6.27.16/raw,,34,6/27/16,,OD,,,nasser,,TRUE
981,10,,,FALSE,"[600, 200, 1024]",monkey_10_6.27.16/raw/acute3_OD_V_2x6_0_0000038.OCT,TRUE,acute3_OD_V_2x6_0_0000038.OCT,,monkey_10_6.27.16/raw,,38,6/27/16,,OD,,,nasser,,TRUE
982,10,,,FALSE,"[600, 200, 1024]",monkey_10_6.27.16/raw/acute3_OD_V_2x6_0_0000042.OCT,TRUE,acute3_OD_V_2x6_0_0000042.OCT,,monkey_10_6.27.16/raw,,42,6/27/16,,OD,,,nasser,,TRUE
983,10,,,FALSE,"[600, 200, 1024]",monkey_10_6.27.16/raw/acute3_OD_V_2x6_0_0000046.OCT,TRUE,acute3_OD_V_2x6_0_0000046.OCT,,monkey_10_6.27.16/raw,,46,6/27/16,,OD,,,nasser,,TRUE
984,10,,,TRUE,"[400, 400, 1024]",monkey_10_6.27.16/raw/acute3_OD_V_5x5_0_0000050.OCT,TRUE,acute3_OD_V_5x5_0_0000050.OCT,,monkey_10_6.27.16/raw,,50,6/27/16,,OD,5x5,,nasser,,TRUE
985,10,,,TRUE,"[400, 400, 1024]",monkey_10_6.27.16/raw/acute3_OD_V_3x3_0_0000054.OCT,TRUE,acute3_OD_V_3x3_0_0000054.OCT,,monkey_10_6.27.16/raw,,54,6/27/16,,OD,3x3,,nasser,,TRUE
986,10,,,TRUE,"[400, 400, 1024]",monkey_10_6.27.16/raw/acute3_OD_V_5x5_0_0000058.OCT,TRUE,acute3_OD_V_5x5_0_0000058.OCT,,monkey_10_6.27.16/raw,,58,6/27/16,,OD,5x5,,nasser,,TRUE
987,10,,,TRUE,"[400, 400, 1024]",monkey_10_6.27.16/raw/acute3_OD_V_3x3_0_0000062.OCT,TRUE,acute3_OD_V_3x3_0_0000062.OCT,,monkey_10_6.27.16/raw,,62,6/27/16,,OD,3x3,,nasser,,TRUE
988,10,,,TRUE,"[400, 400, 1024]",monkey_10_6.27.16/raw/acute3_OD_V_3x3_0_0000066.OCT,TRUE,acute3_OD_V_3x3_0_0000066.OCT,,monkey_10_6.27.16/raw,,66,6/27/16,,OD,3x3,,nasser,,TRUE
989,10,,,FALSE,,monkey_10_6.27.16/raw/acute3_OD_L_12_0_0000070.OCT,TRUE,acute3_OD_L_12_0_0000070.OCT,,monkey_10_6.27.16/raw,,70,6/27/16,,OD,,,nasser,,TRUE
990,10,,,TRUE,"[400, 400, 1024]",monkey_10_6.27.16/raw/acute3_OD_V_3x3_0_0000073.OCT,TRUE,acute3_OD_V_3x3_0_0000073.OCT,,monkey_10_6.27.16/raw,,73,6/27/16,,OD,,,nasser,,TRUE
991,10,,,TRUE,"[200, 200, 1024]",monkey_10_6.27.16/raw/acute3_OD_V_2x2_0_0000077.OCT,TRUE,acute3_OD_V_2x2_0_0000077.OCT,,monkey_10_6.27.16/raw,,77,6/27/16,,OD,,,nasser,,TRUE
992,10,,,FALSE,"[400, 300, 1024]",monkey_10_6.27.16/raw/acute3_OD_V_2x2_0_0000081.OCT,TRUE,acute3_OD_V_2x2_0_0000081.OCT,,monkey_10_6.27.16/raw,,81,6/27/16,,OD,,,nasser,,TRUE
993,10,,,FALSE,"[300, 230, 1024]",monkey_10_6.27.16/raw/acute3_OD_V_2x3_0_0000085.OCT,TRUE,acute3_OD_V_2x3_0_0000085.OCT,,monkey_10_6.27.16/raw,,85,6/27/16,,OD,,,nasser,,TRUE
994,10,,,FALSE,"[600, 100, 1024]",monkey_10_6.27.16/raw/acute3_OD_V_1x3_0_0000089.OCT,TRUE,acute3_OD_V_1x3_0_0000089.OCT,,monkey_10_6.27.16/raw,,89,6/27/16,,OD,,,nasser,,TRUE
995,10,,,FALSE,"[600, 100, 1024]",monkey_10_6.27.16/raw/acute3_OD_V_1x3_0_0000093.OCT,TRUE,acute3_OD_V_1x3_0_0000093.OCT,,monkey_10_6.27.16/raw,,93,6/27/16,,OD,,,nasser,,TRUE
996,10,,,FALSE,"[600, 100, 1024]",monkey_10_6.27.16/raw/acute3_OD_V_1x3_0_0000097.OCT,TRUE,acute3_OD_V_1x3_0_0000097.OCT,,monkey_10_6.27.16/raw,,97,6/27/16,,OD,,,nasser,,TRUE
997,10,,,FALSE,"[600, 100, 1024]",monkey_10_6.27.16/raw/acute3_OD_V_1x3_0_0000101.OCT,TRUE,acute3_OD_V_1x3_0_0000101.OCT,,monkey_10_6.27.16/raw,,101,6/27/16,,OD,,,nasser,,TRUE
998,10,,,FALSE,"[600, 100, 1024]",monkey_10_6.27.16/raw/acute3_OD_V_1x3_0_0000105.OCT,TRUE,acute3_OD_V_1x3_0_0000105.OCT,,monkey_10_6.27.16/raw,,105,6/27/16,,OD,,,nasser,,TRUE
999,10,,,FALSE,,,FALSE,FALSE,,monkey_10_6.27.16/raw,,,6/27/16,,OS,,,nasser,,FALSE
1000,10,,,FALSE,"[100, 1000, 1024]",monkey_10_6.27.16/raw/acute3_OS_V_12x12_0_0000109.OCT,TRUE,acute3_OS_V_12x12_0_0000109.OCT,,monkey_10_6.27.16/raw,,109,6/27/16,,OS,12x12,,nasser,,TRUE
1001,10,,,TRUE,"[400, 400, 1024]",monkey_10_6.27.16/raw/acute3_OS_V_12x12_0_0000113.OCT,TRUE,acute3_OS_V_12x12_0_0000113.OCT,,monkey_10_6.27.16/raw,,113,6/27/16,,OS,12x12,,nasser,,TRUE
1002,10,,,TRUE,"[400, 400, 1024]",monkey_10_6.27.16/raw/acute3_OS_V_12x12_0_0000117.OCT,TRUE,acute3_OS_V_12x12_0_0000117.OCT,,monkey_10_6.27.16/raw,,117,6/27/16,,OS,12x12,,nasser,,TRUE
1003,10,,,TRUE,"[400, 400, 1024]",monkey_10_6.27.16/raw/acute3_OS_V_6x6_0_0000121.OCT,TRUE,acute3_OS_V_6x6_0_0000121.OCT,,monkey_10_6.27.16/raw,,121,6/27/16,,OS,6x6,,nasser,,TRUE
1004,10,,,TRUE,"[400, 400, 1024]",monkey_10_6.27.16/raw/acute3_OS_V_6x6_0_0000125.OCT,TRUE,acute3_OS_V_6x6_0_0000125.OCT,,monkey_10_6.27.16/raw,,125,6/27/16,,OS,6x6,,nasser,,TRUE
